index,AÑO,Corregimiento,Centro,MESA,Partido,Cantidad
0,2009.0,CHILIBRE,C.E.B.G. MARÍA LA TORRE,3736.0,P.R.D.,48.0
1,2009.0,CHILIBRE,C.E.B.G. MARÍA LA TORRE,3737.0,P.R.D.,47.0
2,2009.0,CHILIBRE,C.E.B.G. MARÍA LA TORRE,3738.0,P.R.D.,53.0
3,2009.0,CHILIBRE,C.E.F.A.C.E.I RAYITOS DE LUZ,3762.0,P.R.D.,106.0
4,2009.0,CHILIBRE,ESC. BILINGÜE SANTOS JORGE,3701.0,P.R.D.,53.0
5,2009.0,CHILIBRE,ESC. BILINGÜE SANTOS JORGE,3702.0,P.R.D.,85.0
6,2009.0,CHILIBRE,ESC. BILINGÜE SANTOS JORGE,3703.0,P.R.D.,79.0
7,2009.0,CHILIBRE,ESC. BILINGÜE SANTOS JORGE,3704.0,P.R.D.,69.0
8,2009.0,CHILIBRE,ESC. BILINGÜE SANTOS JORGE,3705.0,P.R.D.,95.0
9,2009.0,CHILIBRE,ESC. BILINGÜE SANTOS JORGE,3706.0,P.R.D.,102.0
10,2009.0,CHILIBRE,ESC. BILINGÜE SANTOS JORGE,3707.0,P.R.D.,86.0
11,2009.0,CHILIBRE,ESC. BILINGÜE SANTOS JORGE,3708.0,P.R.D.,80.0
12,2009.0,CHILIBRE,ESC. BILINGÜE SANTOS JORGE,3709.0,P.R.D.,99.0
13,2009.0,CHILIBRE,ESC. BILINGÜE SANTOS JORGE,3710.0,P.R.D.,81.0
14,2009.0,CHILIBRE,ESC. BILINGÜE SANTOS JORGE,3711.0,P.R.D.,98.0
15,2009.0,CHILIBRE,ESC. BILINGÜE SANTOS JORGE,3712.0,P.R.D.,100.0
16,2009.0,CHILIBRE,ESC. BILINGÜE SANTOS JORGE,3713.0,P.R.D.,92.0
17,2009.0,CHILIBRE,ESC. BILINGÜE SANTOS JORGE,3714.0,P.R.D.,79.0
18,2009.0,CHILIBRE,ESC. BILINGÜE SANTOS JORGE,3715.0,P.R.D.,74.0
19,2009.0,CHILIBRE,ESC. BILINGÜE SANTOS JORGE,3716.0,P.R.D.,54.0
20,2009.0,CHILIBRE,ESC. CAIMITILLO CENTRO,3739.0,P.R.D.,68.0
21,2009.0,CHILIBRE,ESC. CAIMITILLO CENTRO,3740.0,P.R.D.,77.0
22,2009.0,CHILIBRE,ESC. CAIMITILLO CENTRO,3741.0,P.R.D.,91.0
23,2009.0,CHILIBRE,ESC. CAIMITILLO CENTRO,3742.0,P.R.D.,77.0
24,2009.0,CHILIBRE,ESC. CAIMITILLO CENTRO,3743.0,P.R.D.,79.0
25,2009.0,CHILIBRE,ESC. CAIMITILLO CENTRO,3744.0,P.R.D.,69.0
26,2009.0,CHILIBRE,ESC. CAIMITILLO CENTRO,3745.0,P.R.D.,102.0
27,2009.0,CHILIBRE,ESC. DOMINGO GUERRERO,3761.0,P.R.D.,60.0
28,2009.0,CHILIBRE,ESC. DON BOSCO,3733.0,P.R.D.,47.0
29,2009.0,CHILIBRE,ESC. DON BOSCO,3734.0,P.R.D.,61.0
30,2009.0,CHILIBRE,ESC. DON BOSCO,3735.0,P.R.D.,48.0
31,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 260,3752.0,P.R.D.,0.0
32,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 261,3752.0,P.R.D.,0.0
33,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 262,3752.0,P.R.D.,0.0
34,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 263,3752.0,P.R.D.,0.0
35,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 264,3752.0,P.R.D.,0.0
36,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 265,3752.0,P.R.D.,0.0
37,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 266,3752.0,P.R.D.,0.0
38,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 267,3752.0,P.R.D.,0.0
39,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 268,3752.0,P.R.D.,0.0
40,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 269,3752.0,P.R.D.,16.0
41,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 270,3752.0,P.R.D.,0.0
42,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 271,3752.0,P.R.D.,0.0
43,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 272,3752.0,P.R.D.,0.0
44,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 273,3752.0,P.R.D.,16.0
45,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 274,3752.0,P.R.D.,0.0
46,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 275,3752.0,P.R.D.,0.0
47,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 276,3752.0,P.R.D.,0.0
48,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 277,3752.0,P.R.D.,0.0
49,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 278,3752.0,P.R.D.,0.0
50,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 279,3752.0,P.R.D.,0.0
51,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 280,3752.0,P.R.D.,0.0
52,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 281,3752.0,P.R.D.,0.0
53,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 282,3752.0,P.R.D.,0.0
54,2009.0,CHILIBRE,ESC. EMBERÁ DRÚA 283,3752.0,P.R.D.,18.0
55,2009.0,CHILIBRE,ESC. JOHN F. KENNEDY,3753.0,P.R.D.,64.0
56,2009.0,CHILIBRE,ESC. JOHN F. KENNEDY,3754.0,P.R.D.,55.0
57,2009.0,CHILIBRE,ESC. JOHN F. KENNEDY,3755.0,P.R.D.,93.0
58,2009.0,CHILIBRE,ESC. JOHN F. KENNEDY,3756.0,P.R.D.,85.0
59,2009.0,CHILIBRE,ESC. JOHN F. KENNEDY,3757.0,P.R.D.,67.0
60,2009.0,CHILIBRE,ESC. JOHN F. KENNEDY,3758.0,P.R.D.,69.0
61,2009.0,CHILIBRE,ESC. JOHN F. KENNEDY,3759.0,P.R.D.,44.0
62,2009.0,CHILIBRE,ESC. NUEVA QDA. BENÍTEZ,3748.0,P.R.D.,18.0
63,2009.0,CHILIBRE,ESC. NVO CAIMITILLO,3746.0,P.R.D.,82.0
64,2009.0,CHILIBRE,ESC. NVO CAIMITILLO,3747.0,P.R.D.,88.0
65,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3717.0,P.R.D.,93.0
66,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3718.0,P.R.D.,98.0
67,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3719.0,P.R.D.,101.0
68,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3720.0,P.R.D.,99.0
69,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3721.0,P.R.D.,115.0
70,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3722.0,P.R.D.,94.0
71,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3723.0,P.R.D.,86.0
72,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3724.0,P.R.D.,80.0
73,2009.0,CHILIBRE,ESC. PRESIDENTE ROOSEVELT,3725.0,P.R.D.,85.0
74,2009.0,CHILIBRE,ESC. QBDA ANCA 10,3750.0,P.R.D.,0.0
75,2009.0,CHILIBRE,ESC. QBDA ANCA 11,3750.0,P.R.D.,20.0
76,2009.0,CHILIBRE,ESC. QBDA ANCA 12,3750.0,P.R.D.,0.0
77,2009.0,CHILIBRE,ESC. QBDA ANCA 13,3750.0,P.R.D.,0.0
78,2009.0,CHILIBRE,ESC. QBDA ANCA 14,3750.0,P.R.D.,0.0
79,2009.0,CHILIBRE,ESC. QBDA ANCA 15,3750.0,P.R.D.,18.0
80,2009.0,CHILIBRE,ESC. QBDA ANCA 16,3750.0,P.R.D.,0.0
81,2009.0,CHILIBRE,ESC. QBDA ANCA 17,3750.0,P.R.D.,0.0
82,2009.0,CHILIBRE,ESC. QBDA ANCA 18,3750.0,P.R.D.,0.0
83,2009.0,CHILIBRE,ESC. QBDA ANCA 19,3750.0,P.R.D.,0.0
84,2009.0,CHILIBRE,ESC. QBDA ANCA 2,3750.0,P.R.D.,0.0
85,2009.0,CHILIBRE,ESC. QBDA ANCA 20,3750.0,P.R.D.,0.0
86,2009.0,CHILIBRE,ESC. QBDA ANCA 21,3750.0,P.R.D.,0.0
87,2009.0,CHILIBRE,ESC. QBDA ANCA 22,3750.0,P.R.D.,0.0
88,2009.0,CHILIBRE,ESC. QBDA ANCA 23,3750.0,P.R.D.,0.0
89,2009.0,CHILIBRE,ESC. QBDA ANCA 24,3750.0,P.R.D.,0.0
90,2009.0,CHILIBRE,ESC. QBDA ANCA 25,3750.0,P.R.D.,24.0
91,2009.0,CHILIBRE,ESC. QBDA ANCA 3,3750.0,P.R.D.,0.0
92,2009.0,CHILIBRE,ESC. QBDA ANCA 4,3750.0,P.R.D.,0.0
93,2009.0,CHILIBRE,ESC. QBDA ANCA 5,3750.0,P.R.D.,0.0
94,2009.0,CHILIBRE,ESC. QBDA ANCA 6,3750.0,P.R.D.,0.0
95,2009.0,CHILIBRE,ESC. QBDA ANCA 7,3750.0,P.R.D.,0.0
96,2009.0,CHILIBRE,ESC. QBDA ANCA 8,3750.0,P.R.D.,0.0
97,2009.0,CHILIBRE,ESC. QBDA ANCA 9,3750.0,P.R.D.,0.0
98,2009.0,CHILIBRE,ESC. SAN JUAN DE PEQUEÑÍ,3749.0,P.R.D.,41.0
99,2009.0,CHILIBRE,ESC. TOMÁS ARIAS,3764.0,P.R.D.,87.0
100,2009.0,CHILIBRE,ESC. TOMÁS ARIAS,3765.0,P.R.D.,107.0
101,2009.0,CHILIBRE,ESC. TOMÁS ARIAS,3766.0,P.R.D.,87.0
102,2009.0,CHILIBRE,ESC. VILLA UNIDA,3726.0,P.R.D.,94.0
103,2009.0,CHILIBRE,ESC. VILLA UNIDA,3727.0,P.R.D.,73.0
104,2009.0,CHILIBRE,ESC. VILLA UNIDA,3728.0,P.R.D.,69.0
105,2009.0,CHILIBRE,ESC. VILLA UNIDA,3729.0,P.R.D.,94.0
106,2009.0,CHILIBRE,ESC. VILLA UNIDA,3730.0,P.R.D.,80.0
107,2009.0,CHILIBRE,ESC. VILLA UNIDA,3731.0,P.R.D.,83.0
108,2009.0,CHILIBRE,ESC. VILLA UNIDA,3732.0,P.R.D.,72.0
109,2009.0,CHILIBRE,ESC.ACTIVA VICTORIANO LORENZO,3751.0,P.R.D.,26.0
110,2009.0,CHILIBRE,ESC.ÑAJÚ,3763.0,P.R.D.,30.0
111,2009.0,CHILIBRE,JUNTA LOCAL DEL ROBLE,3760.0,P.R.D.,73.0
112,2009.0,LAS CUMBRES,C.B.I SAN FRANCISCO DE ASÍS,3899.0,P.R.D.,95.0
113,2009.0,LAS CUMBRES,C.B.I SAN FRANCISCO DE ASÍS,3900.0,P.R.D.,78.0
114,2009.0,LAS CUMBRES,C.B.I SAN FRANCISCO DE ASÍS,3901.0,P.R.D.,78.0
115,2009.0,LAS CUMBRES,C.E COLINAS DE LAS CUMBRES,3903.0,P.R.D.,78.0
116,2009.0,LAS CUMBRES,C.E COLINAS DE LAS CUMBRES,3904.0,P.R.D.,81.0
117,2009.0,LAS CUMBRES,CASETA DEPORTIVA DE VILLA MARÍA,3902.0,P.R.D.,66.0
118,2009.0,LAS CUMBRES,CPL. NUESTRA SEÑORA DE LOURDES,3892.0,P.R.D.,107.0
119,2009.0,LAS CUMBRES,CPL. NUESTRA SEÑORA DE LOURDES,3893.0,P.R.D.,119.0
120,2009.0,LAS CUMBRES,CPL. NUESTRA SEÑORA DE LOURDES,3894.0,P.R.D.,111.0
121,2009.0,LAS CUMBRES,CPL. NUESTRA SEÑORA DE LOURDES,3895.0,P.R.D.,111.0
122,2009.0,LAS CUMBRES,CPL. NUESTRA SEÑORA DE LOURDES,3896.0,P.R.D.,102.0
123,2009.0,LAS CUMBRES,ESC. GRECIA ,3858.0,P.R.D.,54.0
124,2009.0,LAS CUMBRES,ESC. GRECIA ,3859.0,P.R.D.,67.0
125,2009.0,LAS CUMBRES,ESC. GRECIA ,3860.0,P.R.D.,61.0
126,2009.0,LAS CUMBRES,ESC. GRECIA ,3861.0,P.R.D.,56.0
127,2009.0,LAS CUMBRES,ESC. GRECIA ,3862.0,P.R.D.,88.0
128,2009.0,LAS CUMBRES,ESC. GRECIA ,3863.0,P.R.D.,87.0
129,2009.0,LAS CUMBRES,ESC. GRECIA ,3864.0,P.R.D.,71.0
130,2009.0,LAS CUMBRES,ESC. GRECIA ,3865.0,P.R.D.,63.0
131,2009.0,LAS CUMBRES,ESC. GRECIA ,3866.0,P.R.D.,67.0
132,2009.0,LAS CUMBRES,ESC. GRECIA ,3867.0,P.R.D.,66.0
133,2009.0,LAS CUMBRES,ESC. GRECIA ,3868.0,P.R.D.,69.0
134,2009.0,LAS CUMBRES,ESC. GRECIA ,3869.0,P.R.D.,0.0
135,2009.0,LAS CUMBRES,ESC. GRECIA ,3870.0,P.R.D.,61.0
136,2009.0,LAS CUMBRES,ESC. GUILLERMO PATTERSON,3838.0,P.R.D.,146.0
137,2009.0,LAS CUMBRES,ESC. LA CABIMA,3845.0,P.R.D.,48.0
138,2009.0,LAS CUMBRES,ESC. LA CABIMA,3846.0,P.R.D.,63.0
139,2009.0,LAS CUMBRES,ESC. LA CABIMA,3847.0,P.R.D.,65.0
140,2009.0,LAS CUMBRES,ESC. LA CABIMA,3848.0,P.R.D.,64.0
141,2009.0,LAS CUMBRES,ESC. LA CABIMA,3849.0,P.R.D.,67.0
142,2009.0,LAS CUMBRES,ESC. LA CABIMA,3850.0,P.R.D.,90.0
143,2009.0,LAS CUMBRES,ESC. LA CABIMA,3851.0,P.R.D.,58.0
144,2009.0,LAS CUMBRES,ESC. LA CABIMA,3852.0,P.R.D.,52.0
145,2009.0,LAS CUMBRES,ESC. LA CABIMA,3853.0,P.R.D.,55.0
146,2009.0,LAS CUMBRES,ESC. LA CABIMA,3854.0,P.R.D.,38.0
147,2009.0,LAS CUMBRES,ESC. LA CABIMA,3855.0,P.R.D.,61.0
148,2009.0,LAS CUMBRES,ESC. LA CABIMA,3856.0,P.R.D.,47.0
149,2009.0,LAS CUMBRES,ESC. LA CABIMA,3857.0,P.R.D.,44.0
150,2009.0,LAS CUMBRES,ESC. MARÍA HENRÍQUEZ,3839.0,P.R.D.,42.0
151,2009.0,LAS CUMBRES,ESC. MARÍA HENRÍQUEZ,3840.0,P.R.D.,50.0
152,2009.0,LAS CUMBRES,ESC. MARÍA HENRÍQUEZ,3841.0,P.R.D.,53.0
153,2009.0,LAS CUMBRES,ESC. MARÍA HENRÍQUEZ,3842.0,P.R.D.,50.0
154,2009.0,LAS CUMBRES,ESC. MARÍA HENRÍQUEZ,3843.0,P.R.D.,58.0
155,2009.0,LAS CUMBRES,ESC. MARÍA HENRÍQUEZ,3844.0,P.R.D.,32.0
156,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO ,3805.0,P.R.D.,71.0
157,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO ,3806.0,P.R.D.,83.0
158,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO ,3807.0,P.R.D.,89.0
159,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO ,3808.0,P.R.D.,115.0
160,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO ,3809.0,P.R.D.,122.0
161,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO ,3810.0,P.R.D.,82.0
162,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO ,3811.0,P.R.D.,107.0
163,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO ,3812.0,P.R.D.,99.0
164,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO ,3813.0,P.R.D.,84.0
165,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO ,3814.0,P.R.D.,81.0
166,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO ,3815.0,P.R.D.,70.0
167,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO ,3816.0,P.R.D.,87.0
168,2009.0,LAS CUMBRES,ESC. MELCHOR LASSO ,3817.0,P.R.D.,66.0
169,2009.0,LAS CUMBRES,ESC. NICOLLE GARAY,3871.0,P.R.D.,78.0
170,2009.0,LAS CUMBRES,ESC. NICOLLE GARAY,3872.0,P.R.D.,108.0
171,2009.0,LAS CUMBRES,ESC. NICOLLE GARAY,3873.0,P.R.D.,118.0
172,2009.0,LAS CUMBRES,ESC. NICOLLE GARAY,3874.0,P.R.D.,110.0
173,2009.0,LAS CUMBRES,ESC. NICOLLE GARAY,3875.0,P.R.D.,79.0
174,2009.0,LAS CUMBRES,ESC. NICOLLE GARAY,3876.0,P.R.D.,81.0
175,2009.0,LAS CUMBRES,ESC. NICOLLE GARAY,3877.0,P.R.D.,66.0
176,2009.0,LAS CUMBRES,ESC. NUEVO PROGRESO,3884.0,P.R.D.,67.0
177,2009.0,LAS CUMBRES,ESC. NUEVO PROGRESO,3885.0,P.R.D.,95.0
178,2009.0,LAS CUMBRES,ESC. NUEVO PROGRESO,3886.0,P.R.D.,65.0
179,2009.0,LAS CUMBRES,ESC. NUEVO PROGRESO,3887.0,P.R.D.,75.0
180,2009.0,LAS CUMBRES,ESC. NUEVO PROGRESO,3888.0,P.R.D.,71.0
181,2009.0,LAS CUMBRES,ESC. NUEVO PROGRESO,3889.0,P.R.D.,61.0
182,2009.0,LAS CUMBRES,ESC. NUEVO PROGRESO,3890.0,P.R.D.,69.0
183,2009.0,LAS CUMBRES,ESC. NUEVO PROGRESO,3891.0,P.R.D.,66.0
184,2009.0,LAS CUMBRES,ESC. REPÚBLICA DE LA INDIA ,3897.0,P.R.D.,120.0
185,2009.0,LAS CUMBRES,ESC. REPÚBLICA DE LA INDIA ,3898.0,P.R.D.,112.0
186,2009.0,LAS CUMBRES,ESC. SANTA RITA,3830.0,P.R.D.,57.0
187,2009.0,LAS CUMBRES,ESC. SANTA RITA,3831.0,P.R.D.,67.0
188,2009.0,LAS CUMBRES,ESC. SANTA RITA,3832.0,P.R.D.,115.0
189,2009.0,LAS CUMBRES,ESC. SANTA RITA,3833.0,P.R.D.,120.0
190,2009.0,LAS CUMBRES,ESC. SANTA RITA,3834.0,P.R.D.,90.0
191,2009.0,LAS CUMBRES,ESC. SANTA RITA,3835.0,P.R.D.,62.0
192,2009.0,LAS CUMBRES,ESC. SANTA RITA,3836.0,P.R.D.,73.0
193,2009.0,LAS CUMBRES,ESC. SANTA RITA,3837.0,P.R.D.,65.0
194,2009.0,LAS CUMBRES,ESC. UNIÓN PANAMERICANA,3818.0,P.R.D.,72.0
195,2009.0,LAS CUMBRES,ESC. UNIÓN PANAMERICANA,3819.0,P.R.D.,75.0
196,2009.0,LAS CUMBRES,ESC. UNIÓN PANAMERICANA,3820.0,P.R.D.,89.0
197,2009.0,LAS CUMBRES,ESC. UNIÓN PANAMERICANA,3821.0,P.R.D.,110.0
198,2009.0,LAS CUMBRES,ESC. UNIÓN PANAMERICANA,3822.0,P.R.D.,91.0
199,2009.0,LAS CUMBRES,ESC. UNIÓN PANAMERICANA,3823.0,P.R.D.,98.0
200,2009.0,LAS CUMBRES,ESC. UNIÓN PANAMERICANA,3824.0,P.R.D.,100.0
201,2009.0,LAS CUMBRES,ESC. UNIÓN PANAMERICANA,3825.0,P.R.D.,58.0
202,2009.0,LAS CUMBRES,ESC. UNIÓN PANAMERICANA,3826.0,P.R.D.,75.0
203,2009.0,LAS CUMBRES,ESC. UNIÓN PANAMERICANA,3827.0,P.R.D.,79.0
204,2009.0,LAS CUMBRES,ESC. UNIÓN PANAMERICANA,3828.0,P.R.D.,67.0
205,2009.0,LAS CUMBRES,ESC. UNIÓN PANAMERICANA,3829.0,P.R.D.,73.0
206,2009.0,LAS CUMBRES,ESC. VILLA CÁRDENAS,3767.0,P.R.D.,70.0
207,2009.0,LAS CUMBRES,ESC. VILLA CÁRDENAS,3768.0,P.R.D.,46.0
208,2009.0,LAS CUMBRES,ESC. ÁRABE DE EGIPTO,3769.0,P.R.D.,48.0
209,2009.0,LAS CUMBRES,ESC. ÁRABE DE EGIPTO,3770.0,P.R.D.,67.0
210,2009.0,LAS CUMBRES,ESC. ÁRABE DE EGIPTO,3771.0,P.R.D.,60.0
211,2009.0,LAS CUMBRES,ESC. ÁRABE DE EGIPTO,3772.0,P.R.D.,78.0
212,2009.0,LAS CUMBRES,ESC. ÁRABE DE EGIPTO,3773.0,P.R.D.,68.0
213,2009.0,LAS CUMBRES,ESC. ÁRABE DE EGIPTO,3774.0,P.R.D.,56.0
214,2009.0,LAS CUMBRES,ESC. ÁRABE DE EGIPTO,3775.0,P.R.D.,52.0
215,2009.0,LAS CUMBRES,ESC. ÁRABE DE EGIPTO,3776.0,P.R.D.,52.0
216,2009.0,LAS CUMBRES,ESC. ÁRABE DE EGIPTO,3777.0,P.R.D.,45.0
217,2009.0,LAS CUMBRES,ESC. ÁRABE DE EGIPTO,3778.0,P.R.D.,41.0
218,2009.0,LAS CUMBRES,ESC. ÁRABE DE EGIPTO,3779.0,P.R.D.,45.0
219,2009.0,LAS CUMBRES,ESC.VILLA MILAGROS,3878.0,P.R.D.,69.0
220,2009.0,LAS CUMBRES,ESC.VILLA MILAGROS,3879.0,P.R.D.,84.0
221,2009.0,LAS CUMBRES,ESC.VILLA MILAGROS,3880.0,P.R.D.,76.0
222,2009.0,LAS CUMBRES,ESC.VILLA MILAGROS,3881.0,P.R.D.,61.0
223,2009.0,LAS CUMBRES,ESC.VILLA MILAGROS,3882.0,P.R.D.,83.0
224,2009.0,LAS CUMBRES,ESC.VILLA MILAGROS,3883.0,P.R.D.,83.0
225,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3780.0,P.R.D.,51.0
226,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3781.0,P.R.D.,68.0
227,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3782.0,P.R.D.,44.0
228,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3783.0,P.R.D.,81.0
229,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3784.0,P.R.D.,73.0
230,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3785.0,P.R.D.,75.0
231,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3786.0,P.R.D.,74.0
232,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3787.0,P.R.D.,90.0
233,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3788.0,P.R.D.,84.0
234,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3789.0,P.R.D.,83.0
235,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3790.0,P.R.D.,85.0
236,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3791.0,P.R.D.,77.0
237,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3792.0,P.R.D.,68.0
238,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3793.0,P.R.D.,84.0
239,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3794.0,P.R.D.,76.0
240,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3795.0,P.R.D.,66.0
241,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3796.0,P.R.D.,62.0
242,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3797.0,P.R.D.,76.0
243,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3798.0,P.R.D.,49.0
244,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3799.0,P.R.D.,56.0
245,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3800.0,P.R.D.,65.0
246,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3801.0,P.R.D.,60.0
247,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3802.0,P.R.D.,56.0
248,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3803.0,P.R.D.,59.0
249,2009.0,LAS CUMBRES,PRIMER C. FRANCISCO BECKMAN,3804.0,P.R.D.,59.0
250,2014.0,ALCALDE DÍAZ,C.E. COLINAS DE LAS CUMBRES,4596.0,P.R.D.,58.0
251,2014.0,ALCALDE DÍAZ,C.E. COLINAS DE LAS CUMBRES,4597.0,P.R.D.,49.0
252,2014.0,ALCALDE DÍAZ,ESC. LA CABIMA,4568.0,P.R.D.,37.0
253,2014.0,ALCALDE DÍAZ,ESC. LA CABIMA,4569.0,P.R.D.,31.0
254,2014.0,ALCALDE DÍAZ,ESC. LA CABIMA,4570.0,P.R.D.,42.0
255,2014.0,ALCALDE DÍAZ,ESC. LA CABIMA,4571.0,P.R.D.,54.0
256,2014.0,ALCALDE DÍAZ,ESC. LA CABIMA,4572.0,P.R.D.,48.0
257,2014.0,ALCALDE DÍAZ,ESC. LA CABIMA,4573.0,P.R.D.,55.0
258,2014.0,ALCALDE DÍAZ,ESC. LA CABIMA,4574.0,P.R.D.,36.0
259,2014.0,ALCALDE DÍAZ,ESC. LA CABIMA,4575.0,P.R.D.,41.0
260,2014.0,ALCALDE DÍAZ,ESC. LA CABIMA,4576.0,P.R.D.,30.0
261,2014.0,ALCALDE DÍAZ,ESC. LA CABIMA,4577.0,P.R.D.,30.0
262,2014.0,ALCALDE DÍAZ,ESC. LA CABIMA,4578.0,P.R.D.,29.0
263,2014.0,ALCALDE DÍAZ,ESC. LA CABIMA,4579.0,P.R.D.,31.0
264,2014.0,ALCALDE DÍAZ,ESC. LA CABIMA,4580.0,P.R.D.,45.0
265,2014.0,ALCALDE DÍAZ,ESC. LA CABIMA,4581.0,P.R.D.,7.0
266,2014.0,ALCALDE DÍAZ,ESC. MARÍA HENRÍQUEZ,4589.0,P.R.D.,20.0
267,2014.0,ALCALDE DÍAZ,ESC. MARÍA HENRÍQUEZ,4590.0,P.R.D.,43.0
268,2014.0,ALCALDE DÍAZ,ESC. MARÍA HENRÍQUEZ,4591.0,P.R.D.,40.0
269,2014.0,ALCALDE DÍAZ,ESC. MARÍA HENRÍQUEZ,4592.0,P.R.D.,34.0
270,2014.0,ALCALDE DÍAZ,ESC. MARÍA HENRÍQUEZ,4593.0,P.R.D.,40.0
271,2014.0,ALCALDE DÍAZ,ESC. MARÍA HENRÍQUEZ,4594.0,P.R.D.,22.0
272,2014.0,ALCALDE DÍAZ,ESC. MARÍA HENRÍQUEZ,4595.0,P.R.D.,29.0
273,2014.0,ALCALDE DÍAZ,ESC. MELCHOR LASSO ,4541.0,P.R.D.,48.0
274,2014.0,ALCALDE DÍAZ,ESC. MELCHOR LASSO ,4542.0,P.R.D.,58.0
275,2014.0,ALCALDE DÍAZ,ESC. MELCHOR LASSO ,4543.0,P.R.D.,53.0
276,2014.0,ALCALDE DÍAZ,ESC. MELCHOR LASSO ,4544.0,P.R.D.,90.0
277,2014.0,ALCALDE DÍAZ,ESC. MELCHOR LASSO ,4545.0,P.R.D.,90.0
278,2014.0,ALCALDE DÍAZ,ESC. MELCHOR LASSO ,4546.0,P.R.D.,74.0
279,2014.0,ALCALDE DÍAZ,ESC. MELCHOR LASSO ,4547.0,P.R.D.,85.0
